title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Outros,Romance,Science Fiction,Thriller,War,Western,20th Century Fox,Columbia Pictures,Goldwyn,Mayer,Metro,Paramount Pictures,RKO Radio Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Tarzan,7.397,8.848365694942547,88.0,18.683045016112164,10.3944,7.3,260267.0,1999,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5280890223789735,65.45136104549003,4.470852956337034,76.8873768,2.979757606083672,2.2873055221226957,False,True,False,False,False,3,5.281996388970287,0.8213413625788832,1.1438825108057902
The Naked Gun: From the Files of Police Squad!,7.261,8.268988209506656,86.0,16.300417291085605,9.4451,7.6,197388.0,1988,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5459463688697718,60.04112338922783,4.970978361563178,68.5808711,2.85073062208483,2.2266742268577864,False,True,False,False,False,3,3.979311038737776,-0.13444653394454975,1.5346759071726523
The Naked Gun 2½: The Smell of Fear,6.801,7.764296006450518,85.0,16.951004817371683,6.1368,6.9,127890.0,1991,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3418638712670418,52.804977139869976,4.7351109792886446,41.7363768,2.887646092051199,2.17068619643105,False,True,False,False,False,0,2.16734263546558,0.4094785842602935,0.27660186365059314
The Dog Who Stopped the War,7.1,3.58351893845611,92.0,14.108180918195472,0.7104,7.5,2200.0,1984,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04702088251699666,25.44298446303838,6.089416091728171,5.04384,2.715236379771592,1.5224670302876946,False,False,False,True,False,5,-1.7722221823978266,-1.2266478950217499,-0.3378617542942699
The Human Centipede (First Sequence),5.2,7.713784616598755,91.0,14.508658238524095,5.8454,4.4,93258.0,2009,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37691203907503773,40.11168000631353,5.867690073532767,30.396079999999998,2.7413984640023243,2.1649062104513788,False,False,False,True,False,4,0.8122851419122425,0.7628125477888394,0.9885364830251095
Inferno,6.2,3.6375861597263857,83.0,13.869052272759154,1.1158,7.0,2000.0,1953,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07504176994818972,22.553034190303592,5.582063905448779,6.91796,2.699282024262014,1.5341940066777084,False,True,False,False,False,1,-1.8072691909878171,-1.6647819615615003,-0.498013151045833
A Shine of Rainbows,6.54,3.9318256327243257,101.0,15.607270193858982,2.271,7.1,2527.0,2009,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13674733857463028,25.71413963801709,6.081673798343311,14.85234,2.809840562969964,1.5957092304038698,False,True,False,False,False,2,-1.1795010104406396,0.03898309286029075,0.08394369707114202
Of Unknown Origin,5.8,4.574710978503383,88.0,15.201805169084134,0.6,6.1,4112.0,1983,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037032910452775014,26.533323675319618,5.4314935330736684,3.48,2.7851226662208344,1.7182404735813999,False,True,False,False,False,2,-1.5646836386876588,-0.2389163891030327,-0.8638709636450245
Sex & Drugs & Rock & Roll,6.2,4.07753744390572,115.0,14.508658238524095,2.0292,6.5,4519.0,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13084304062871088,25.280732152215464,7.415212730288662,12.58104,2.7413984640023243,1.6248263889219656,False,True,False,False,False,5,-1.4022363698748066,-0.5546350387577851,0.34732748504267474
Leave It to Beaver,5.366,4.465908118654584,84.0,16.52356082573315,0.7988,5.2,4696.0,1997,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045584342585610296,23.964062964700496,4.79354629092547,4.2863608,2.8635463083350072,1.6985302777514544,False,True,False,False,False,2,-1.5179385138116532,1.0034773691322083,-1.0019111154815747
The Graduate,7.6,8.143226750367445,106.0,14.914123179965662,4.3867,8.0,297263.0,1967,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27564823712829056,61.88852330279258,6.660750253174094,33.33892,2.767206965277634,2.2130133593086962,False,True,False,False,False,3,4.270370325082627,-2.393071514504786,-0.7073062267494861
Witness for the Prosecution,8.2,7.306531398939505,116.0,14.914123179965662,3.6393,8.4,150833.0,1957,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22868366411675925,59.91355747130394,7.289122918567877,29.842259999999996,2.767206965277634,2.117042120881736,False,True,False,False,False,1,2.0564923373377435,-2.8064072780744755,-0.16403972234248232
Acacia,5.6,4.31748811353631,102.0,14.508658238524095,0.2638,5.6,2100.0,2003,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017009853202175206,24.177933435803336,6.576971291212552,1.4772799999999997,2.7413984640023243,1.6710010327416251,False,False,True,False,False,5,-1.8887835023639066,-0.2268766341208152,-0.49868242446137556
Trust,6.786,4.997212273764115,107.0,13.45883704259595,0.8423,7.4,12729.0,1990,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058255030990291376,33.91108248976328,7.400318551538854,5.7158478,2.671305787673049,1.791294740218941,False,True,False,False,False,1,-1.2825287318183463,-1.7671046845316534,-0.2628731332014578
Protocol,5.5,4.477336814478207,96.0,16.300417291085605,0.7635,5.5,5484.0,1984,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04413188347736612,24.625352479630138,5.5489991012798265,4.19925,2.85073062208483,1.700619000072578,False,True,False,False,False,2,-1.5274209563204142,0.15571785284287148,-0.9576600345783677
The Tall Men,6.3,4.276666119016055,122.0,14.951740031230926,1.2945,6.7,3456.0,1955,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.08115102161053142,26.942996549801148,7.648068471598944,8.15535,2.7695679161478024,1.6632944814375767,False,True,False,False,False,1,-1.5532364748713083,-2.1536762867436656,-0.32599150879787375
Fort Apache,7.0,5.937536205082426,128.0,14.731801689838349,2.7065,7.4,20690.0,1948,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.17204005322214372,41.56275343557699,8.136385299255272,18.945500000000003,2.755684248962421,1.9369466978095553,False,True,False,False,False,1,-0.5650972575792574,-2.731442585971409,0.17925439919518338
Henry Fool,6.7,4.61512051684126,137.0,13.710151153416941,0.3855,7.1,8107.0,1998,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026206392849366086,30.92130746283644,9.313296550877181,2.58285,2.6885378101157493,1.7254630513334037,False,True,False,False,False,5,-1.568740907352708,-2.0578714714494866,-0.1919003063076808
Warlock,6.7,5.062595033026967,122.0,14.690979711984754,3.3991,7.1,7421.0,1959,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.21662764609935545,33.91938672128068,7.7751677868027915,22.77397,2.753086006604631,1.8021379316915813,False,True,False,False,False,1,-0.8541370606403236,-2.134705951239736,0.615492326508279
The Killer Inside Me,5.8,6.380122536899765,109.0,16.380459992348886,4.1865,6.1,36416.0,2010,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2408739470556564,37.004710714018636,6.271410540801756,24.281699999999997,2.8553465862504646,1.9987902423904949,False,True,False,False,False,0,0.013247345285958945,0.5416344987499809,0.3748097739821903
Conan the Barbarian,5.305,7.546446273746024,113.0,18.31532023940565,7.7262,5.2,104428.0,2011,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4000037226531504,40.033897482222656,5.8502783593236,40.987491,2.9608985758102415,2.145515556048674,False,True,False,False,False,0,1.683401581015017,1.3464774502313426,0.8030727212582295
Ip Man 2,7.457,7.750614732770409,108.0,16.372737946851277,0.5645,7.5,114209.0,2010,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03249343895746225,57.79633406226894,6.21663668273857,4.2094765,2.854902192866109,2.169123953075505,False,False,True,False,False,0,1.036176759745432,-0.300027295496884,-1.4625766126839783
Day of the Outlaw,6.8,4.634728988229636,92.0,12.899222326086994,0.8266,7.3,4725.0,1959,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.059470953166104956,31.516157119961523,6.619075358434135,5.62088,2.6318328908079858,1.7289490519659823,False,True,False,False,False,1,-1.6114261258353748,-2.259486224220874,-0.4034128586096719
Four Lions,7.0,7.064759027791802,97.0,15.176487367510099,2.1597,7.3,88555.0,2010,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13350858878903962,49.453313194542616,5.996357416556394,15.117899999999999,2.783558790874078,2.087503832369702,False,True,False,False,False,0,0.7128112999904339,-0.17098308158477737,-0.6060373974669597
Knock Off,5.3,5.921578419643816,91.0,17.370858648025116,1.5676,4.9,17020.0,1998,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08533079645509757,31.384365624112224,4.953497370128781,8.30828,2.910765639997766,1.9346438389440457,False,True,False,False,False,2,-0.8673913868781021,1.2350427905373424,-0.9449173008650299
House II: The Second Story,5.523,5.560681631015528,88.0,14.914123179965662,1.4537,5.4,12961.0,1987,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09134653436829415,30.71164464809876,5.529679455465286,8.0287851,2.767206965277634,1.8810945047250232,False,True,False,False,False,2,-1.2036179589568439,0.07361270203948642,-0.5753725636253314
Ringmaster,4.176,3.9512437185814275,90.0,15.068273812173887,1.8026,3.4,5482.0,1998,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11218379902353215,16.50039376879604,5.601099474158379,7.5276576,2.7768467571891517,1.5996388013001024,False,True,False,False,False,2,-1.8968572844051494,1.0119554018705144,-0.3251238777886669
Shanghai Triad,6.75,4.59511985013459,108.0,14.648420115681892,1.485,7.1,6242.0,1995,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09489775894448435,31.017058988408483,6.901655195962498,10.023750000000001,2.75036996081562,1.7218947624700471,False,False,True,False,False,5,-1.3006336209666345,-1.089758942077082,0.007117664246683808
St Trinian's 2: The Legend of Fritton's Gold,5.6,5.41610040220442,106.0,16.012735246411598,1.9315,5.3,9112.0,2009,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11353259614190496,30.33016225234475,6.230626555030767,10.8164,2.8339621957386507,1.8588105191644075,False,True,False,False,False,2,-1.0670277002105886,0.6124327207584184,-0.34046820653564636
Sleeping Dogs,5.7,3.713572066704308,107.0,12.638523669556657,0.3335491071428572,6.3,1783.0,1977,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02445639390481769,21.167360780214555,7.845423932418795,1.901229910714286,2.612898411187699,1.5504460211620947,False,True,False,False,False,1,-2.1591869901658844,-2.016028493794033,-0.25558859034375037
Valmont,6.7,5.634789603169249,137.0,17.312018149733785,1.8732,7.0,14941.0,1989,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1022934765946173,37.75309034123397,7.481425525017387,12.55044,2.9075575737885786,1.8923269571335788,False,True,False,False,False,5,-0.6087779401900654,-0.9036380692432894,-0.38132810939295014
Some Kind of Hero,5.6,3.6635616461296463,97.0,15.894952224644102,0.4552,5.8,1824.0,1982,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02694295869839839,20.515945218326017,5.7413598280857725,2.54912,2.8270148923814977,1.5397794579522743,False,True,False,False,False,2,-1.8471276769509308,-0.09299913114217057,-0.8967265052040647
Palookaville,5.8,3.6635616461296463,92.0,12.6610609823836,0.4873,6.5,2652.0,1995,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03567072869584506,21.248657547551947,6.734469608080742,2.82634,2.614549521871933,1.5397794579522743,False,True,False,False,False,5,-2.055153744576847,-1.1200464981120604,-0.2795656204645231
The Order,5.1,5.556828061699537,89.0,17.034386422832473,1.8926,4.7,9904.0,2001,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10494396402662581,28.339823114667638,4.935016801421165,9.65226,2.8922802923091946,1.880506958839086,False,True,False,False,False,2,-1.0592478050262715,1.3526888399019152,-0.6999950352510899
Elvis Has Left the Building,5.2,3.9318256327243257,90.0,16.257857680289998,5.426,5.1,3074.0,2004,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3144075064541164,20.445493290166496,5.215015772368315,28.215200000000003,2.8482675574586485,1.5957092304038698,False,True,False,False,False,2,-0.9610395121253663,1.219165034680929,0.9314970198038042
22 Bullets,6.7,7.1204443723924875,117.0,16.993564429978885,1.8567,6.6,37309.0,2010,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10318689258180397,47.70697729502967,6.502324787025941,12.43989,2.8900141622986397,2.0943848783402914,False,False,False,True,False,5,-0.09176704372244221,0.13009629509937698,-0.45579658130532563
Didier,6.104,6.410174881966167,104.0,16.213405921671733,6.217,6.3,5067.0,1997,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3611719858516075,39.12770747952148,6.0418025620986295,37.948568,2.845688494284694,2.0028540398346517,False,False,False,True,False,4,-0.12381308935411722,0.36905947747881584,1.4249114256104054
The Three Brothers,6.9,6.621405651764134,105.0,15.830413711839864,7.338,7.2,7808.0,1995,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4359964125443846,45.68769899717253,6.238705821362821,50.632200000000005,2.8231875897092538,2.0309608214217407,False,False,False,True,False,4,0.4084075938574029,-0.1797775132853922,2.0741998473172676
Hooked on the Game,5.8,4.143134726391533,97.0,15.068273812173887,3.454,5.6,1965.0,2009,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21495775093047825,24.03018141307089,6.036740544370697,20.0332,2.7768467571891517,1.637662762520353,False,False,False,True,False,5,-1.2798637984978143,0.47827633888936216,0.7075204130152175
"Same Time, Next Year",6.6,4.2626798770413155,119.0,13.981025843899115,0.2842705357142857,7.2,7002.0,1978,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.018975371825424907,28.13368718847268,7.9433812637378,1.8761855357142854,2.706784456645506,1.6606403793348095,False,True,False,False,False,1,-1.6859889322384418,-1.9898923303732374,-0.5245977435565561
Super 8,6.769,8.81195017753998,112.0,17.72753358339242,4.696,7.0,374554.0,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2507537887511473,59.64809075176813,5.9804992206406515,31.787224,2.9299948251044747,2.2836010486764597,False,True,False,False,False,3,5.557700802194599,-0.060784137034546326,-1.4507324049894295
Bread and Roses,6.3,4.836281906951478,110.0,15.520258832020865,1.4172,7.0,6297.0,2000,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08578558086832584,30.468576013794312,6.658491317750382,8.92836,2.8045874357679663,1.7640939343176614,False,True,False,False,False,5,-1.1494404385494832,-0.45003588432048314,-0.3680899694362876
Fear X,5.8,5.209486152841421,91.0,15.702580358511794,5.406,6.0,8650.0,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3236625649428503,30.215019686480243,5.448259972215941,31.354799999999997,2.815563219972621,1.8260781474077188,False,True,False,False,False,4,-0.46097353780909867,0.7445242456978409,1.0590453674126505
Splice,5.9,7.744136627627991,104.0,17.073607134447293,3.9684,5.8,104980.0,2010,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21956878726418974,45.690406103005145,5.7542470203295375,23.41356,2.894452704740662,2.1683833760527116,False,True,False,False,False,0,1.2158664014282898,0.8183986510515884,-0.3229678288237162
The Tourist,6.182,8.609772372709331,103.0,18.420680753952364,9.246,6.0,264007.0,2010,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47609041707347555,53.22561280808909,5.303624589938133,57.158772000000006,2.966338516520284,2.2627805361990005,False,True,False,False,False,3,4.620576265178576,1.0578283546705336,0.5645885451601238
The Assassin Next Door,5.6,4.356708826689592,102.0,14.914123179965662,1.9593,5.7,3127.0,2009,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1231170563306038,24.39756942946171,6.409401187016581,10.97208,2.767206965277634,1.6783497616208911,False,False,True,False,False,5,-1.4976818002399135,0.010662745337308155,0.15400074133828046
Accidents Happen,5.873,4.330733340286331,92.0,15.607270193858982,5.504,6.0,2835.0,2009,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331421114713679,25.434396907501622,5.539742469778066,32.324992,2.809840562969964,1.6734888160092363,False,True,False,False,False,4,-0.7082916516819052,0.8613475745589252,1.2289824408215215
Waking the Dead,6.1,4.574710978503383,105.0,15.955576839107596,0.9859,6.4,7843.0,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05814606069467641,27.905736968870634,6.192652777098107,6.01399,2.8305967967687122,1.7182404735813999,False,True,False,False,False,2,-1.3011906511192093,0.019583796415333282,-0.6140125805352887
It's a Boy Girl Thing,6.5,6.955592608396297,95.0,16.5563506464056,2.5534,6.2,43832.0,2006,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1454402484563482,45.21135195457593,5.41114733428099,16.597099999999998,2.865415744650316,2.073875154099516,False,True,False,False,False,0,0.08686169889234774,0.6788159563027802,-0.5307045487085766
Easy A,6.8,8.859363449152088,93.0,15.894952224644102,4.8599,7.0,432835.0,2010,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2876539652424128,60.243671454234196,5.504602721772957,33.04732,2.8270148923814977,2.2884216076210033,False,True,False,False,False,3,6.27288079717585,-0.32206666608690415,-1.5016263144147728
800 Bullets,5.8,4.59511985013459,124.0,15.292730728842054,10.267,6.3,4903.0,2002,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6301583307839821,26.65169513078062,7.610756113491164,59.54859999999999,2.7907190407839084,1.7218947624700471,False,False,False,True,False,4,0.07332816573685974,-0.19956941621102336,3.5869750228435073
Consenting Adults,5.4,5.056245805348308,99.0,16.705882371415992,3.545,5.7,8663.0,1992,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.20021594663494285,27.303727348880862,5.591362120411663,19.143,2.8738969217360877,1.801090104041353,False,True,False,False,False,2,-0.8351322084186219,0.4897901992407748,0.07448892680210484
The Last Flight,5.0,3.9889840465642745,98.0,16.993564429978885,8.046,5.4,1293.0,2009,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44715987381547617,19.944920232821374,5.4463917019533525,40.23,2.8900141622986397,1.607232291151654,False,False,False,True,False,4,-0.5734136718919917,1.315042253885323,1.9528839797966469
Sex and the City 2,6.1,7.4109518755836366,147.0,18.420680753952364,2.8416,4.5,86691.0,2010,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14631824888124464,45.20680644106018,7.569250628358306,17.333759999999998,2.966338516520284,2.129534651359323,False,True,False,False,False,0,0.6718907901987827,0.7056848081443654,-0.5983872517349412
Killers,6.0,7.704361167910313,100.0,18.132998684833918,6.3847,5.5,98304.0,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3337009584943387,46.226167007461875,5.226572250761017,38.3082,2.9514145241647625,2.163824183727705,False,True,False,False,False,0,1.603819443847268,1.4625307089615003,0.38805494591484613
Badmaash Company,5.9,3.9512437185814275,144.0,14.45736497045232,0.5695,6.1,8204.0,2010,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03684327833939571,23.312337939630424,9.31594746421946,3.36005,2.7380855868764344,1.5996388013001024,False,False,True,False,False,5,-1.811351037630501,-1.3383876908827768,0.07163872234972385
Armadillo,7.0,4.787491742782046,105.0,14.220976332738882,0.6456,7.4,10572.0,2010,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042415150374511476,33.51244219947432,6.8983748285683175,4.5192,2.722674498387897,1.755698992678211,False,False,False,False,True,5,-1.2993589372117542,-0.7682463522350408,-0.3274460432199025
Mammuth,5.8,5.0689042022202315,92.0,14.914123179965662,1.4121,6.1,3886.0,2010,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08873250408025601,29.399644372877344,5.781028521622798,8.19018,2.767206965277634,1.8031780619573843,False,False,False,True,False,2,-1.3867947860243832,0.3750226343651185,-0.23821502924380472
Knight and Day,6.222,8.438149984075784,109.0,18.57768450130904,6.3956,6.3,219076.0,2010,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32667806039944947,52.50216920091953,5.567563416026641,39.7934232,2.9743903717491826,2.2447599846883937,False,True,False,False,False,3,3.5377953076919266,0.8899551483186323,-0.2504741272363067
Blood Beach,4.9,4.3694478524670215,92.0,14.508658238524095,0.8519,4.5,3080.0,1980,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054930606303764444,21.410294477088406,5.932170184230929,4.17431,2.7413984640023243,1.6807250824647135,False,True,False,False,False,2,-1.9043968100842823,-0.13078435509749098,-0.6145421941197072
