title,vote_average,vote_count,runtime,budget,popularity,imdb_rating,imdb_votes,release_year,release_month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,20th Century Fox,Columbia Pictures,DreamWorks Animation,Globus Productions,Goldwyn,Marvel Studios,Mayer,Metro,New Line Cinema,Orion Pictures,Outros,Paramount Pictures,RKO Radio Pictures,Rhône,The Asylum,"The Cannon Group, Golan",TriStar Pictures,Universal Pictures,Walt Disney Productions,Warner Bros. Pictures,popularity_per_budget,vote_weighted,runtime_per_budget,vote_popularity_weighted,budget_log,vote_count_log,continent_Africa,continent_America_do_Norte,continent_Asia,continent_Europa,continent_Outros,cluster,pca_0,pca_1,pca_2
Great Balls of Fire!,6.3,5.765191102784844,108.0,16.648723960844016,0.9312,6.3,19422.0,1989,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05276302139837351,36.320703947544516,6.119422584862907,5.86656,2.8706634839297305,1.9117905099724466,False,True,False,False,False,13,-0.9021867706730058,0.20922226454606288,-1.1862935569481068
Slim Susie,6.8,4.382026634673881,97.0,14.360738188157574,1.093,6.9,10783.0,2003,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0711554344987569,29.797781115782392,6.314800682872296,7.4323999999999995,2.7318147856895654,1.6830650011356274,False,False,False,True,False,6,-1.7234544824555265,0.8021353875275533,-0.17489168494115076
America's Sweethearts,5.7,6.739336627357174,102.0,17.98062420660253,1.9424,5.7,61967.0,2001,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10233593894790476,38.41421877593589,5.373901242116086,11.07168,2.943418680238601,2.046315976868779,False,True,False,False,False,9,0.18313830298372702,-1.3719899503309245,-1.3264945558374943
The Salton Sea,6.6,5.780743515792329,103.0,16.705882371415992,1.6021,7.0,32852.0,2002,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09048405306173257,38.15290720422937,5.817275741438396,10.57386,2.8738969217360877,1.9140867590359603,False,True,False,False,False,4,-0.36949970263578014,0.007406987858098096,-0.9641703205166625
Black Knight,5.348,7.029972911706386,95.0,17.72753358339242,3.3034,4.9,44830.0,2001,11,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1763926886202172,37.59629513180575,5.072744874650552,17.666583199999998,2.9299948251044747,2.083181154566478,False,True,False,False,False,27,0.1813058939775426,-2.0778581019108984,-0.5670100281659926
Jason X,4.857,7.254884810077338,91.0,16.213405921671733,5.1386,4.5,64490.0,2001,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2985231408230771,35.236975522545634,5.2865772418363015,24.9581802,2.845688494284694,2.11080512331681,False,True,False,False,False,21,0.39788072473256886,-1.944290198883057,0.7043650157972271
Nine Months,5.7,6.493753839851686,103.0,17.370858648025116,1.2943,5.5,39507.0,1995,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0704539741336009,37.01439688715461,5.606705814541368,7.37751,2.910765639997766,2.014069852200787,False,True,False,False,False,9,-0.44710998055892825,-1.0588825808787423,-1.3284097157729353
The Warriors,7.667,7.70210434005105,94.0,15.201805169084134,6.3762,7.5,115930.0,1979,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3935487393816401,59.0520339751714,5.801822637601419,48.8863254,2.7851226662208344,2.1635648745795177,False,True,False,False,False,7,2.4832295542338767,0.7460200940323911,1.4434595812187574
The Skulls,5.772,6.326149473155099,106.0,16.52356082573315,1.4127,5.6,34511.0,2000,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08061717672845728,36.51453475905123,6.048998890929759,8.154104400000001,2.8635463083350072,1.9914500672545563,False,True,False,False,False,4,-0.6125988528253927,-0.48205902583971405,-1.0208835674062222
Repulsion,7.407,6.93537044601511,105.0,12.611541086966115,2.0732,7.6,59810.0,1965,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1523119231506575,51.37028889363392,7.714042027213504,15.3561924,2.610918042212423,2.0713300379567254,False,True,False,False,False,11,-0.22427716465846514,3.008155900818407,0.31769668164739995
Pirates,6.3,5.602118820879701,124.0,17.50439003707821,1.2944,6.0,9873.0,1986,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06995096825166046,35.29334857154212,6.701112533379092,8.15472,2.918008003234778,1.887390630978784,False,True,False,False,False,13,-0.7603504018707088,-0.013563882992157855,-1.1991918034738311
Rollerball,6.3,6.313548046277095,125.0,15.607270193858982,1.126,6.5,31002.0,1975,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.06780163066271849,39.7753526915457,7.5268240078506325,7.093799999999999,2.809840562969964,1.9897285248560848,False,True,False,False,False,16,-0.6647315875977161,1.2447410253374394,-0.9389412065029151
Take the Money and Run,7.111,6.628041376179533,85.0,14.240778946963175,0.7019,7.2,32272.0,1969,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04605407652998327,47.13200222601266,5.577142762570991,4.9912109,2.7239746609577837,2.0318311119735313,False,True,False,False,False,30,-0.8511108019480609,1.021805166154798,-0.7897405704270374
Firestarter,6.3,6.569481420414296,115.0,16.52356082573315,0.9693,6.1,38431.0,1984,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05531410023564355,41.387732948610065,6.5625931363860595,6.10659,2.8635463083350072,2.0241245605340272,False,True,False,False,False,4,-0.44178975412838345,0.22466889321094138,-1.2408732295981182
All Dogs Go to Heaven,6.8,6.97166860472579,84.0,16.440179222591198,3.2843,6.8,48889.0,1989,11,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1883180188736633,47.40734651213537,4.816464264953786,22.33324,2.858776694952755,2.075893831582556,False,True,False,False,False,27,0.4981463765757751,-0.5425918608433072,-0.2426438981117833
Frost/Nixon,7.281,7.099201743553092,122.0,17.034386422832473,2.0042,7.6,114653.0,2008,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11113214239784606,51.68928789481006,6.764854491835755,14.592580199999999,2.8922802923091946,2.0917655066433745,False,True,False,False,False,10,1.4662975003376761,1.068925218511314,-1.4810813984485693
The Serpent and the Rainbow,6.4,6.259581464064923,98.0,16.213405921671733,1.9659,6.4,28850.0,1988,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11420749670028554,40.06132137001551,5.693237029669863,12.581760000000001,2.845688494284694,1.9823221775970696,False,True,False,False,False,4,-0.46884788824715795,-0.22670879236486416,-0.5407262128379304
Suburban Commando,4.7,5.220355825078324,88.0,16.213405921671733,1.0743,4.6,11677.0,1991,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.06241065858137075,24.535672377868124,5.112294475621917,5.04921,2.845688494284694,1.827827111719085,False,True,False,False,False,8,-1.7678657427834534,-1.8511915148245832,-0.7248229378131898
Body Double,6.76,6.734591659972948,114.0,16.118095750958314,3.4196,6.8,42651.0,1984,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19976521043869977,45.52583962141713,6.659619250793009,23.116495999999998,2.840136135027038,2.045702691419236,False,True,False,False,False,24,0.4322219306850431,0.7119366638543412,-0.07149068895377766
Silverado,7.0,6.60934924316738,133.0,16.951004817371683,2.6207,7.2,52369.0,1985,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14599182756966764,46.26544470217166,7.409056002886937,18.3449,2.887646092051199,2.029377654835695,False,True,False,False,False,32,0.6091768864089794,1.2569014190382455,-0.7840763227964657
Goya's Ghosts,6.6,6.206575926724928,114.0,17.72753358339242,1.0542,6.9,32563.0,2006,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05629144891428013,40.963401116384524,6.0872938495806626,6.95772,2.9299948251044747,1.9749939323524341,False,True,False,False,False,13,-0.16075884888753172,0.028260645375804222,-1.6202397302990068
Winged Migration,7.6,5.225746673713202,89.0,17.395311426289474,0.7565,7.9,12559.0,2001,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04112460955234797,39.71567472022033,4.838189359099762,5.7494,2.912095818355775,1.828693382742085,False,False,False,True,False,6,-0.6845326242826746,-0.045497754129506074,-1.3472038325677582
Money Train,5.8,6.675823221634848,110.0,18.035018277846262,2.9982,5.7,44420.0,1995,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15750969903135995,38.719774685482115,5.778822924904807,17.38956,2.9462803500570764,2.0380755478691652,False,True,False,False,False,17,0.30419032868060814,-1.1332144659425347,-0.8363041748636323
1941,5.808,6.456769655572163,118.0,17.370858648025116,1.7721,5.8,37737.0,1979,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09646255702862873,37.50091815956312,6.423216370057101,10.2923568,2.910765639997766,2.0091222983932866,False,True,False,False,False,9,-0.2602024941515447,-0.24668636235346977,-1.1658313336105286
Grumpy Old Men,6.6,6.539585955617669,103.0,17.373711716926124,1.9574,7.0,55893.0,1993,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10653263913990853,43.16126730707661,5.605835205584234,12.91884,2.910920931997558,2.0201672674640334,False,True,False,False,False,9,0.31084853093642506,-0.27154412043488063,-1.1693699858035722
Pretty in Pink,6.7,7.033506484287697,97.0,16.012735246411598,2.8165,6.7,92640.0,1986,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.16555244992683166,47.12449344472757,5.701611092811174,18.87055,2.8339621957386507,2.083621105656923,False,True,False,False,False,15,0.7883341067895141,0.22851491624266349,-0.540920667178644
View from the Top,5.5,6.335054251498059,87.0,17.216707972959764,1.3974,5.3,29700.0,2003,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07670979861313312,34.84279838323933,4.77583546539472,7.6857,2.9023391934519456,1.9926648078181803,False,True,False,False,False,9,-0.7314175849595785,-1.7010945730241385,-1.1420137588773007
Thief,7.2,6.61338421837956,123.0,15.520258832020865,3.442,7.4,44092.0,1981,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2083502465063347,47.616366372332834,7.445403928029973,24.782400000000003,2.8045874357679663,2.0299077797724374,False,True,False,False,False,11,0.49535941126526806,1.8027400492905177,0.1027630962636028
Excalibur,7.0,6.948897222313312,141.0,16.213405921671733,3.3681,7.3,70492.0,1981,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19566726162888842,48.642280556193185,8.191290012076028,23.576700000000002,2.845688494284694,2.0730332048701134,False,True,False,False,False,32,1.0264904817430165,1.8598028614009567,-0.31576244741813686
The Sandlot,7.5,7.0925737159746784,101.0,15.76142084987672,3.9303,7.8,108981.0,1993,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23448489452067584,53.19430286981009,6.025742143497509,29.477249999999998,2.819079867706262,2.0909468159488074,False,True,False,False,False,15,1.6468398518279366,0.7195406197838511,0.02125007569466225
Sweet Home Alabama,6.4,7.351799869057777,108.0,17.216707972959764,4.7186,6.2,128662.0,2002,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25902594513806354,47.05151916196977,5.928623336352066,30.199040000000004,2.9023391934519456,2.1224770688150874,False,True,False,False,False,15,1.9669829935351797,-0.545535686603835,-0.18377430104949571
Book of Shadows: Blair Witch 2,4.28,6.745236349484363,90.0,16.52356082573315,2.5248,4.1,41202.0,2000,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1440803056586741,28.869611575793073,5.135942454563003,10.806144,2.8635463083350072,2.047077989798873,False,True,False,False,False,8,-0.7764937946153098,-2.25846334691423,-0.40810440833688477
Jason and the Argonauts,7.2,6.453624998892692,104.0,14.914123179965662,2.8301,7.3,32877.0,1963,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17783574803309435,46.46609999202738,6.535075720095337,20.37672,2.767206965277634,2.008700491083826,False,True,False,False,False,11,-0.06452054517595768,1.365060528027756,0.14130007925531823
The Misfits,6.9,5.976350909297934,124.0,15.201805169084134,2.9854,7.2,24640.0,1961,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1842634181095242,41.236821274155744,7.65346816024017,20.59926,2.7851226662208344,1.942525987706513,False,True,False,False,False,16,-0.30065771314893985,2.1804707602242863,0.1632757384669401
Arsène Lupin,5.3,5.846438775057725,131.0,16.951004817371683,0.8759,5.4,7628.0,2004,10,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04879392596186969,30.98612550780594,7.297641626903675,4.64227,2.887646092051199,1.9237286302332202,False,False,False,True,False,28,-1.174435090831534,-0.10359973150519705,-1.2460930156256946
The Year of Living Dangerously,6.6,5.823045895483019,115.0,15.607270193858982,1.6865,7.1,24004.0,1982,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10155190951392074,38.43210291018792,6.924678087222582,11.1309,2.809840562969964,1.92030598439472,False,True,False,False,False,13,-0.6620616911564096,1.3512141380892764,-0.6235431044913164
Altered States,6.718,6.53813982376767,102.0,16.52356082573315,2.0705,6.9,40447.0,1980,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11815520946858554,43.92322333607121,5.820734781838071,13.909619,2.8635463083350072,2.0199754438593875,False,True,False,False,False,24,-0.012826255028030698,0.22705815351993833,-0.7236597961130733
Kingpin,6.5,6.790097235513905,114.0,17.11134746100564,2.0397,6.9,94223.0,1996,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11262000270225862,44.135632030840384,6.294396385771184,13.258049999999999,2.896538673379569,2.052853341898967,False,True,False,False,False,9,0.8067934837539675,0.12749123066183746,-1.2567810976531484
Rushmore,7.397,7.842671474979457,93.0,16.012735246411598,2.4683,7.6,203877.0,1998,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1450854294885136,58.012240900423045,5.466493109602466,18.2580151,2.8339621957386507,2.1795890340473822,False,True,False,False,False,15,2.56426340506616,0.6478439212454032,-1.3365727618357972
Police Academy: Mission to Moscow,4.6,6.806829360392176,83.0,16.118095750958314,1.9818,3.5,37346.0,1994,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11577222308089109,31.31141505780401,4.848670156279121,9.11628,2.840136135027038,2.05499890964197,False,True,False,False,False,8,-1.0067441670354478,-2.3423109187750124,-0.5416103293847019
Cabin Fever,5.693,7.186901020411631,98.0,14.220976332738882,1.576,5.6,86424.0,2003,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10354132123641589,40.91502750920341,6.43848317333043,8.972168,2.722674498387897,2.102535440472887,False,True,False,False,False,21,-0.23275448342006427,0.07114659164023554,-0.4916748858511175
*batteries not included,6.7,6.595780513961311,107.0,17.034386422832473,1.8783,6.6,39082.0,1987,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10415103436077949,44.19172944354079,5.93311008710185,12.584610000000001,2.8922802923091946,2.0275928975827715,False,True,False,False,False,9,0.06175965078320245,-0.12194927270733331,-1.0432492311603279
Invasion of the Body Snatchers,7.5,7.014814351275545,80.0,12.940630447335668,1.5506,7.7,57654.0,1956,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11122882898716754,52.61110763456659,5.738621384608154,11.6295,2.634807630087031,2.0812916231326892,False,True,False,False,False,11,-0.3775061616527907,1.796392978288557,0.016497853577679855
Small Soldiers,6.542,7.688913336864796,110.0,17.50439003707821,4.5393,6.3,108854.0,1998,7,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2453093558287719,50.30087104976949,5.94453531186855,29.696100599999998,2.918008003234778,2.1620478839167547,False,True,False,False,False,22,1.948938652067154,-0.6814439720521964,-0.32895317131537294
Silver Streak,6.7,5.8289456176102075,114.0,15.687312888712007,2.0052,6.9,22717.0,1976,12,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1201631451014741,39.05393563798839,6.831537273871957,13.43484,2.8146487234361532,1.9211702864987459,False,True,False,False,False,16,-0.541956036417611,1.014098738342916,-0.48985616731548387
Tideland,6.5,6.35088571671474,120.0,16.300417291085605,1.3878,6.3,35450.0,2005,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08021771825787649,41.28075715864581,6.936248876599784,9.0207,2.85073062208483,1.9948208116399944,False,True,False,False,False,32,-0.30030070634759953,0.49509373922172983,-1.0664803534688163
High Crimes,6.4,6.695798917058491,115.0,17.553180200057167,1.9376,6.4,50079.0,2002,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10443492593221457,42.85311306917435,6.198398267033792,12.400640000000001,2.920641213715579,2.0406745847812164,False,True,False,False,False,17,0.2847206448260816,-0.15142108055187992,-1.2513272098793555
Sleeper,6.9,6.677083461247136,87.0,14.508658238524095,0.902,7.1,45785.0,1973,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.058161059849742375,46.07187588260524,5.609769630740118,6.223800000000001,2.7413984640023243,2.038239717383271,False,True,False,False,False,24,-0.606447570031638,0.7987764449643536,-0.8115456711284756
Crimes and Misdemeanors,7.4,6.79346613258001,104.0,16.759949589762293,1.3543,7.8,62198.0,1989,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.07625584707631632,50.271649381092075,5.8558724772479485,10.021820000000002,2.8769458991457104,2.0532857073392727,False,True,False,False,False,24,0.47135837434552286,0.8144004324124753,-1.4515122832733287
Class of 1984,6.4,5.926926025970411,98.0,15.274125813221904,1.6532,6.5,14232.0,1982,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1015845655228288,37.93232656621063,6.021828829686198,10.580480000000001,2.789576473178704,1.9354161398973209,False,True,False,False,False,4,-0.9447987534915507,0.45809633910777403,-0.4551306683322228
Big Momma's House 2,5.8,7.3914152346753585,99.0,17.50439003707821,4.2765,4.8,48064.0,2006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23110732055641686,42.87020836111708,5.350081780681695,24.803700000000003,2.918008003234778,2.127209187383416,False,True,False,False,False,27,0.6263409842944027,-1.8260710847187742,-0.0888618493472787
Dave,6.7,6.650279048587422,110.0,17.147715103853763,2.2699,6.9,58918.0,1993,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1250791070396501,44.55686962553573,6.061369123909209,15.208329999999998,2.8985446631912657,2.0347421241127095,False,True,False,False,False,9,0.4481631313855282,0.0042800981535811855,-0.9727693417465676
Blues Brothers 2000,5.253,6.53813982376767,123.0,17.147715103853763,1.8081,4.9,35604.0,1998,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09963237739036583,34.34484849425157,6.777712747643934,9.4979493,2.8985446631912657,2.0199754438593875,False,True,False,False,False,8,-0.4798355889746037,-0.7668307962330125,-1.049865122592267
Hellraiser III: Hell on Earth,5.668,6.643789733147672,93.0,15.424948670398354,2.0481,5.5,36813.0,1992,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.12469445360831848,37.657000207481005,5.662118151249265,11.608630799999998,2.7988014392758886,2.03389351856218,False,True,False,False,False,21,-0.6591108506822042,-0.6531742533699701,-0.3326468927757713
The Crimson Pirate,6.9,4.962844630259907,105.0,14.430696737594902,8.715,7.1,7298.0,1952,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.564783311356708,34.24362794879336,6.804618209116964,60.133500000000005,2.736358820092819,1.7855476541684288,False,True,False,False,False,31,0.5329815754912711,1.2026668098190008,3.6966371700001486
Journey to the Center of the Earth,6.9,6.16541785423142,132.0,15.050982320047213,2.4044,7.0,20607.0,1959,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14979768540377583,42.541383194196804,8.223795738354022,16.59036,2.7757700514444115,1.969266378383766,False,True,False,False,False,16,-0.39725008481084756,2.284225094892017,-0.11259743709806944
Pat Garrett & Billy the Kid,7.2,6.045005314036012,115.0,15.349962820890848,1.8334,7.2,22409.0,1973,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11213481156406109,43.52403826105929,7.0336551379224534,13.200479999999999,2.794225623389047,1.9523188996492962,False,True,False,False,False,16,-0.4641410105639399,1.7378714467197147,-0.49769151866163924
The First Great Train Robbery,6.7,5.971261839790462,110.0,15.607270193858982,1.9787,6.9,20749.0,1978,12,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11914661331467237,40.0074543265961,6.623605126908557,13.25729,2.809840562969964,1.9417962470942867,False,True,False,False,False,13,-0.552164943231886,1.0767676647658178,-0.4759288868196095
Roxanne,6.4,6.46302945692067,107.0,16.300417291085605,1.6394,6.6,49074.0,1987,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09476072006914737,41.36338852429229,6.184821914968141,10.49216,2.85073062208483,2.0099614252030538,False,True,False,False,False,9,-0.17893124379022296,0.20962448817167514,-0.9614363202484872
Exorcist II: The Heretic,4.5,6.6039438246004725,118.0,16.454567959008102,3.1754,3.8,29723.0,1977,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18192372377577024,29.717747210702125,6.760407950349842,14.289299999999999,2.859601388546752,2.028667036987173,False,True,False,False,False,8,-0.7631420084141581,-0.942853027380215,-0.052718581104447326
The Exorcist III,6.253,6.683360945766275,110.0,16.04552506565036,2.5378,6.5,41408.0,1990,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14888365070748685,41.79105599387652,6.453306634811078,15.868863399999999,2.835887709788358,2.03905707457715,False,True,False,False,False,24,-0.057625554536184564,0.2433143883789343,-0.3848083147218965
The I Inside,5.9,5.572154032177765,90.0,15.990262393084793,0.7989,6.0,11616.0,2004,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.047021051324384514,32.875708789848815,5.297151857797729,4.71351,2.8326403795366137,1.8828416375415338,False,True,False,False,False,4,-1.3271783413430478,-0.7682116558927743,-0.9312401393676011
